book_id,isbn13,isbn,authors,original_publication_year,title,average_rating,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,ratings_count
9760,9780764223300,764223305,Beverly  Lewis,2002.0,"The Covenant (Abram's Daughters, #1)",4.12,120,402,1977,3928,4455,9408
9761,9780141185860,141185856,Richard Llewellyn,1939.0,How Green Was My Valley,4.16,148,432,1935,4155,5107,10648
9762,9780446677460,446677469,"Robert T. Kiyosaki, Sharon L. Lechter",2000.0,Rich Dad's Guide to Investing: What the Rich Invest in That the Poor and Middle Class Do Not!,3.94,222,546,1929,2759,3163,7950
9763,9780312555120,312555113,Carol Lynch Williams,2009.0,The Chosen One,3.85,290,902,3243,5073,3918,12865
9764,9780553283940,553283936,Frederick Forsyth,1989.0,The Negotiator,3.95,69,331,2269,3918,2640,8683
9765,9780743226750,743226755,"Jim Loehr, Tony Schwartz",2003.0,"The Power of Full Engagement: Managing Energy, Not Time, Is the Key to High Performance and Personal Renewal",4.03,162,445,1908,3092,3529,8437
9766,9780375758120,375758119,"Edward Gibbon, Daniel J. Boorstin, Gian Battista Piranesi, Hans-Friedrich Mueller",1776.0,The Decline and Fall of the Roman Empire,3.96,217,520,2141,3405,3467,8182
9767,9780140504420,140504419,"Donald Hall, Barbara Cooney",1979.0,Ox-Cart Man (Picture Puffin),4.03,295,723,2555,3416,5202,12019
9768,9780446676980,446676977,Octavia E. Butler,1980.0,"Wild Seed (Patternmaster, #1)",4.22,81,301,1605,4150,4863,9711
9769,9781442442280,144244228X,Jenny Han,2009.0,The Summer I Turned Pretty Trilogy: The Summer I Turned Pretty; It's Not Summer Without You; We'll Always Have Summer,4.46,101,259,922,2423,6379,9308
9770,9789776297060,,حسن الجندي,2009.0,مخطوطة بن إسحاق: مدينة الموتى,3.76,350,776,2051,2760,2625,8103
9771,9781250034590,1250034582,Chevy Stevens,2015.0,Those Girls,3.85,291,875,2752,4366,3601,10253
9772,9780345472460,345472454,Anne Tyler,2004.0,The Amateur Marriage,3.59,188,1072,4431,5070,1944,11527
9773,9780060776010,60776005,"Hugh Lofting, Michael Hague",1922.0,"The Voyages of Doctor Dolittle (Doctor Dolittle, #2)",4.0,154,618,3134,4318,4773,11534
9774,9780007325990,7325983,Derek Landy,2010.0,"Mortal Coil (Skulduggery Pleasant, #5)",4.48,49,133,1069,3544,7268,10972
9775,9781401226960,1401226965,"Jeff Lemire, José Villarrubia, Carlos M. Mangual",2010.0,"Sweet Tooth, Volume 1: Out of the Deep Woods",3.9,305,661,2479,4414,3582,11306
9776,9781250045640,1250045649,Darynda Jones,2014.0,"Seventh Grave and No Body (Charley Davidson, #7)",4.4,53,200,1722,5652,8834,13598
9777,,,Hugh Howey,2010.0,Half Way Home,3.7,161,799,3139,3942,2190,5012
9778,9781406800170,1406800163,Rafael Sabatini,1922.0,Captain Blood,4.16,109,348,2034,3975,4888,9714
9779,9780785122590,785122583,"Warren Ellis, Adi Granov",2004.0,Iron Man: Extremis,4.08,132,442,2052,3461,4127,9338
9780,9780575081570,575081562,"H.P. Lovecraft, Les Edwards, Stephen Jones",1930.0,Necronomicon: The Best Weird Tales,4.29,124,280,1243,2959,4914,8344
9781,9781427814040,142781404X,Hiro Fujiwara,2007.0,Maid-sama! Vol. 02 (Maid-sama! #2),4.53,60,186,992,2175,7101,9843
9782,,,D.J. Molles,2012.0,"The Remaining (The Remaining, #1)",4.08,134,423,1655,3426,3654,8306
9783,9781401242340,1401242340,"Scott Snyder, Greg Capullo, Jonathan Glapion",2013.0,"Batman, Volume 3: Death of the Family",4.33,88,271,1223,3484,5553,8229
9784,9780871401540,871401541,"E.E. Cummings, Richard S. Kennedy",1994.0,Selected Poems,4.22,151,344,1740,3688,5355,11174
9785,9782081208160,2081208164,Mathias Malzieu,2007.0,La Mécanique du cœur,3.6,537,1540,3787,4163,3209,5497
9786,9780778313460,778313468,Diane Chamberlain,2012.0,The Good Father,3.94,103,422,2715,4947,3213,10068
9787,9781476738960,1476738963,Laura  McBride,2014.0,We Are Called to Rise,3.94,100,389,2094,4241,2634,5687
9788,9780525427650,525427651,"Amanda Berry, Gina DeJesus, Mary Jordan, Kevin Sullivan",2015.0,Hope: A Memoir of Survival in Cleveland,4.27,101,195,1180,3301,4325,3799
9789,9780553277400,553277405,Clive Cussler,1981.0,"Night Probe! (Dirk Pitt, #6)",3.89,64,419,3261,4487,3075,10705
9790,9780553379010,553379011,Daniel Quinn,1996.0,The Story of B: An Adventure of the Mind and Spirit,4.11,116,380,1454,2694,3444,7730
9791,9781501105430,1501105434,Elisabeth Egan,2015.0,A Window Opens,3.53,220,907,3464,3597,1422,8544
9792,9780385539590,385539584,"Lucy Sykes, Jo Piazza",2015.0,The Knockoff,3.63,281,821,3033,3856,1841,7861
9793,9780393321980,393321983,Patricia Highsmith,1950.0,Strangers on a Train,3.82,195,720,2843,4922,2820,9788
9794,9780007154620,7154615,Carol Shields,2002.0,Unless,3.63,402,1074,3133,3984,2421,9822
9795,9780778324100,778324109,Deanna Raybourn,2006.0,"Silent in the Grave (Lady Julia Grey, #1)",3.91,313,770,3505,6622,4637,13731
9796,9780064440510,64440508,"Else Holmelund Minarik, Maurice Sendak",1968.0,"A Kiss for Little Bear (An I Can Read Book) by Minarik, Else Holmelund [1984]",4.31,87,284,1898,3053,6282,11063
9797,9780399160480,399160477,"Tom Clancy, Mark Greaney",2013.0,"Command Authority (Jack Ryan Universe, #16)",4.08,100,314,1828,4457,3591,6805
9798,9781591164430,1591164435,Tite Kubo,2002.0,"Bleach, Volume 03",4.31,103,317,1723,3207,6205,11365
9799,,,Diana Gabaldon,2013.0,"The Space Between (Outlander, #7.5)",4.22,75,296,1816,3827,5101,10814
9800,9780735814870,735814864,"Loek Koopmans, Charles Perrault, Anthea Bell",1812.0,Cinderella,4.22,110,356,1861,2428,5087,9836
9801,9789875661610,,Danielle Steel,1988.0,Zoya,3.95,155,616,2823,3643,3985,10358
9802,9780307977940,307977935,Liesl Shurtliff,2013.0,Rump: The True Story of Rumpelstiltskin,4.04,229,534,2372,4273,4597,11376
9803,9780394865710,394865707,"Stan Berenstain, Jan Berenstain",1984.0,The Berenstain Bears and Too Much TV,4.0,243,669,2671,2952,4707,11036
9804,9780230711260,230711251,C.J. Sansom,2010.0,"Heartstone (Matthew Shardlake, #5)",4.31,26,152,1317,4275,5064,8297
9805,9780671027580,671027581,Linda Howard,2001.0,Open Season,4.01,156,588,3505,6043,5288,14653
9806,9781421534540,1421534541,Eiichirō Oda,2005.0,"One Piece, Volume 38: Rocketman!! (One Piece, #38)",4.63,61,112,589,1435,6509,8441
9807,9781518783880,1518783872,"Penelope Douglas, Jeremy York, Tatiana Sokolov",2015.0,"Corrupt (Devil's Night, #1)",4.04,693,1035,2633,4958,7367,13760
9808,9781401301380,140130138X,Elyn R. Saks,2007.0,The Center Cannot Hold: My Journey Through Madness,4.22,93,286,1282,3168,4145,7533
9809,9781607749720,1607749726,Marie Kondō,2016.0,Spark Joy: An Illustrated Master Class on the Art of Organizing and Tidying Up,3.82,200,926,3476,4616,3578,10483
9810,9780399153940,399153942,Frederick Forsyth,2006.0,The Afghan,3.64,184,767,2931,3389,1741,7792
9811,9780062101310,62101315,"Lynsay Sands, Jeaniene Frost",2011.0,"The Bite Before Christmas (Argeneau, #15.5; Night Huntress, #6.5)",4.16,114,471,2937,5162,6765,14209
9812,9780099465640,99465647,Georgette Heyer,1965.0,Frederica,4.15,127,391,2365,5430,5613,12198
9813,9781571316520,1571316515,Natasha Friend,2004.0,Perfect,3.77,232,961,3362,3746,3347,11497
9814,9780553298020,055329802X,Kevin J. Anderson,1994.0,"Champions of the Force (Star Wars: The Jedi Academy Trilogy, #3)",3.67,238,922,3586,3647,2517,10605
9815,9780307460450,307460444,Martha Stewart,2009.0,Martha Stewart's Cupcakes: 175 Inspired Ideas for Everyone's Favorite Treat,4.11,229,369,1493,2404,3841,8317
9816,,,Penelope Ward,2016.0,Neighbor Dearest,4.23,148,438,1925,4879,6418,10891
9817,9780061229700,61229695,Lynsay Sands,2008.0,Vampires are Forever (Argeneau #8),4.25,61,380,2697,5372,7795,15403
9818,9780717283540,717283534,Justine Korman Fontes,1994.0,The Lion King (Disney's Wonderful World of Reading),4.48,93,212,1121,1627,6287,9247
9819,9781402179620,1402179626,Richard Henry Dana Jr.,1840.0,Two Years Before the Mast: A Sailor's Life at Sea,3.96,203,487,2354,3598,3537,8492
9820,9780312380760,312380755,Lisa Scottoline,2010.0,"Think Twice (Rosato & Associates, #11)",3.62,398,1093,3479,4077,2487,10211
9821,9780974461230,974461229,"Amy Brown, Charles  de Lint",2003.0,The Art of Amy Brown,4.04,299,538,1718,2117,4049,8637
9822,9780744592700,744592704,"Martin Waddell, Patrick Benson",1975.0,Owl Babies,4.19,126,449,2193,3355,5781,11299
9823,9780544303160,544303164,Angela Flournoy,2015.0,The Turner House,3.64,180,755,3453,4627,1645,8645
9824,9781414310560,1414310552,Dee Henderson,1999.0,Danger in the Shadows (O'Malley #0.5),4.33,73,306,1483,3508,6157,10333
9825,,,Samantha Towle,2013.0,Trouble,4.0,243,778,3446,6753,5816,13959
9826,9780875420290,875420281,"Ted Andrews, Winston Allen, Margaret K. Andrews",1996.0,Animal-Speak: The Spiritual & Magical Powers of Creatures Great & Small,4.25,114,281,1338,2559,4458,8581
9827,9780778326430,778326438,Debbie Macomber,2009.0,"Summer on Blossom Street (Blossom Street, #6)",4.19,52,248,2092,4300,4975,10681
9828,9780307265780,307265781,Maeve Binchy,2006.0,Whitethorn Woods,3.59,180,1040,4215,4210,2007,10409
9829,,,محمد صادق,2010.0,طه الغريب,3.67,577,886,1626,2098,2548,7662
9830,9780802142110,802142109,Stephanie Kallos,2004.0,Broken for You,3.8,210,771,2689,4037,2727,10014
9831,9781401324540,1401324541,Babe Walker,2012.0,White Girl Problems,3.73,467,954,2185,2784,2983,8242
9832,9780440236160,440236169,Mo Hayder,1999.0,"Birdman (Jack Caffery, #1)",3.88,250,688,2830,4934,3441,9726
9833,9780525952240,525952241,Mark    Adams,2011.0,Turn Right at Machu Picchu: Rediscovering the Lost City One Step at a Time,3.8,170,535,2778,4400,2348,8650
9834,9780060931800,60931809,Simon Winchester,2001.0,The Map That Changed the World,3.81,158,597,2684,3817,2532,9131
9835,9780553582800,553582798,Sara Donati,2002.0,"Lake in the Clouds (Wilderness, #3)",4.31,43,128,1239,3962,4810,9223
9836,,,T.M. Frazier,2015.0,"Tyrant (King, #2)",4.39,178,434,2009,5479,10667,18258
9837,9780525426040,525426035,Andrew  Smith,2014.0,Grasshopper Jungle,3.66,752,1360,3093,4229,3643,11890
9838,9780060827880,60827874,"Perry Moore, Andrew Adamson, C.S. Lewis",2005.0,"The Chronicles of Narnia - The Lion, the Witch, and the Wardrobe Official Illustrated Movie Companion",4.48,44,84,780,1815,4630,7328
9839,9780413308600,041330860X,Jean Anouilh,1944.0,Antigone,3.8,271,1022,3380,4282,3700,10449
9840,,,Barbara Taylor Sissel,2015.0,Crooked Little Lies,3.52,234,876,2942,2979,1360,7668
9841,9780380815920,380815923,Joanne Harris,1999.0,Blackberry Wine,3.78,163,755,3215,4220,2754,9558
9842,9781250058900,1250058902,Brandon Stanton,2015.0,Humans of New York: Stories,4.5,191,211,901,3231,8318,12527
9843,9780439858050,439858054,John Marsden,1999.0,"The Other Side of Dawn (Tomorrow, #7)",4.21,47,265,1895,4448,5027,10443
9844,,,Marie Lu,2012.0,"Life Before Legend: Stories of the Criminal and the Prodigy (Legend, #0.5)",4.02,234,619,3205,4786,5412,13933
9845,9780345533230,345533232,Maya Banks,2012.0,"Never Seduce a Scot (The Montgomerys and Armstrongs, #1)",4.19,222,566,2727,6442,7918,15968
9846,9780006640620,6640613,Judith Kerr,1968.0,The Tiger Who Came to Tea,4.23,172,417,1741,3030,5605,10229
9847,9780307720660,307720659,Suki Kim,2014.0,"Without You, There Is No Us: My Time with the Sons of North Korea's Elite",3.85,145,523,2526,4328,2480,8164
9848,9780671578860,671578855,Lois McMaster Bujold,1999.0,"A Civil Campaign (Vorkosigan Saga, #12)",4.43,33,152,1305,4124,7188,11823
9849,9780385327910,385327900,"Joan Aiken, Pat Marriott",1962.0,"The Wolves of Willoughby Chase (The Wolves Chronicles, #1)",4.08,193,581,2901,5305,5763,13463
9850,,,Andy Weir,2009.0,The Egg,4.13,212,408,1608,3678,4379,10238
9851,9781421513250,1421513242,"Matsuri Hino, Tomo Kimura",2006.0,"Vampire Knight, Vol. 3 (Vampire Knight, #3)",4.27,170,478,2146,3464,7301,13327
9852,9780752858650,752858653,Robert Ludlum,1971.0,The Scarlatti Inheritance,3.82,80,505,3172,4342,2533,9934
9853,9781596430690,1596430699,Nick Bruel,2005.0,Bad Kitty,4.18,243,492,1884,2774,5620,10884
9854,9780743225750,743225740,Anita Diamant,2005.0,The Last Days of Dogtown,3.39,313,1215,3632,3286,1175,8216
9855,9780060874190,60874198,Alex Flinn,2008.0,A Kiss in Time,3.77,386,1493,4944,6108,4958,15684
9856,9780679824240,679824243,"Mary Pope Osborne, Salvatore Murdocca",2013.0,"Mummies in the Morning (Magic Tree House, #3)",3.86,310,940,3588,3585,4633,12551
9857,9781573225050,1573225053,"Jack Kerouac, Joyce Johnson",1958.0,Desolation Angels,3.92,104,467,2345,3400,2856,8861
9858,,9649007903,سهراب سپهری,1977.0,هشت کتاب,4.08,110,276,1052,1692,2380,4769
9859,9781516865870,1516865871,Hugh Howey,2015.0,"Beacon 23: The Complete Novel (Beacon 23, #1-5)",3.9,84,491,2423,4289,2622,5140
9860,9780752837220,752837214,Larry McMurtry,1966.0,The Last Picture Show,3.95,126,479,2492,4656,3319,9727
9861,9780142408650,142408654,Eva Ibbotson,1981.0,A Countess Below Stairs,3.88,336,1090,3934,5764,5095,14422
9862,9780307397870,307397874,Kazuo Ishiguro,2009.0,Nocturnes: Five Stories of Music and Nightfall,3.4,250,1413,4480,3771,1329,8729
9863,9781857984990,1857984986,Harry Harrison,1961.0,"The Stainless Steel Rat (Stainless Steel Rat, #4)",3.93,106,528,2791,4447,3365,10285
9864,9780140298000,140297995,"W.G. Sebald, Anthea Bell",2001.0,Austerlitz,4.04,301,604,1681,3133,4158,8267
9865,9781401918740,1401918743,"Esther Hicks, Jerry Hicks",2006.0,"Money, and the Law of Attraction: Learning to Attract Wealth, Health, and Happiness",4.24,156,343,1287,2260,4488,8099
9866,9780312933520,312933525,Jeffrey Archer,1988.0,A Twist in the Tale,3.85,92,415,2725,3942,2434,8978
9867,9780689821810,689821816,Sharon M. Draper,2006.0,Copper Sun,4.3,107,312,1313,3178,5341,9795
9868,9780517086030,517086034,Anne McCaffrey,1990.0,"The Rowan (The Tower and the Hive, #1)",4.02,100,714,3100,4708,5156,12760
9869,,,Lisa Kleypas,1993.0,"Then Came You (The Gamblers, #1)",3.99,190,779,4076,7318,6046,17171
9870,9780060892050,60892056,Erin Hunter,2007.0,"Dark River (Warriors: Power of Three, #2)",4.27,110,519,2267,3753,7480,13323
9871,9780380712040,380712040,James Lee Burke,1989.0,"Black Cherry Blues (Dave Robicheaux, #3)",4.17,67,217,1772,4322,4170,9658
9872,9781474600160,,Laura  Barnett,2015.0,The Versions of Us,3.57,382,1170,3457,4250,2087,8477
9873,9780545208870,545208874,Kazu Kibuishi,2011.0,"The Last Council (Amulet, #4)",4.39,80,223,1376,3727,6831,11957
9874,9780060959680,60959681,Gary Zukav,1979.0,Dancing Wu Li Masters: An Overview of the New Physics (Perennial Classics),4.02,184,397,1691,2931,3200,7739
9875,9780425200280,425200280,Johanna Edwards,2005.0,The Next Big Thing,3.68,301,768,2753,2769,2363,8907
9876,9780670076090,670076082,Melina Marchetta,2011.0,"Froi of the Exiles (Lumatere Chronicles, #2)",4.3,259,453,1657,4221,7625,12775
9877,,,Roger Zelazny,1985.0,"Trumps of Doom (The Chronicles of Amber, #6)",4.06,67,446,2595,4333,4357,11282
9878,9780062183590,62183591,Dan Ariely,2012.0,The Honest Truth About Dishonesty: How We Lie to Everyone - Especially Ourselves,3.91,142,449,2282,4014,2759,8423
9879,9780399157320,039915731X,"Tom Clancy, Mark Greaney",2011.0,"Locked On (Jack Ryan Universe, #14)",3.99,126,406,2059,4193,3192,7974
9880,9780385741770,385741774,Lauren Morrill,2012.0,Meant to Be,3.72,456,1211,4120,4964,3837,13803
9881,9780440863690,440863686,"Jacqueline Wilson, Nick Sharratt",1999.0,The Illustrated Mum,3.74,290,977,3319,3554,3201,10763
9882,9781481422340,1481422340,Scott Westerfeld,2014.0,Afterworlds (Afterworlds #1),3.72,595,1306,3785,5349,4019,13813
9883,9780670026470,670026476,Charlie Lovett,2013.0,The Bookman’s Tale,3.74,222,804,3418,5097,2561,10154
9884,9785080039160,5080039159,"Aleksandr Griboyedov, Александр Сергеевич Грибоедов",1825.0,Горе от ума,4.13,159,553,1674,2791,4513,9287
9885,9781439180970,1439180962,Mary Higgins Clark,2011.0,I'll Walk Alone,3.78,220,849,3365,4366,3091,9794
9886,9780545310030,545310032,Wendy Mass,2011.0,"13 Gifts (Willow Falls, #3)",4.25,112,354,1622,3572,5469,10160
9887,9780307381260,307381269,"Howard Dully, Charles Fleming",2007.0,My Lobotomy,3.7,142,788,2979,3585,2121,8068
9888,9780307237900,307237907,Karen Harper,1983.0,The Last Boleyn,4.04,129,345,1859,3309,3286,8514
9889,,,Emma Chase,2015.0,"Overruled (The Legal Briefs, #1)",3.83,621,1129,4045,6697,5175,16931
9890,9780425098610,425098605,Dean Koontz,1977.0,The Vision,3.79,169,824,3533,3605,3313,10682
9891,9789684114740,9684114737,José Emilio Pacheco,1981.0,Las batallas en el desierto,4.1,105,383,1670,3606,3749,8509
9892,9780749908900,749908904,J.D. Robb,2008.0,"Salvation in Death (In Death, #27)",4.26,43,305,2544,6100,7582,14153
9893,,,Emery Lord,2014.0,Open Road Summer,3.91,271,674,2663,4002,3798,5017
9894,9780743411970,074341196X,Iain M. Banks,1998.0,"Inversions (Culture, #6)",3.9,76,452,2784,4691,2801,9068
9895,,,Ilsa Madden-Mills,2015.0,"Dirty English (English, #1)",3.95,332,891,3473,6167,5367,16115
9896,9780385669860,385669852,Alice LaPlante,2011.0,Turn of Mind,3.65,290,1027,3857,5253,2315,10954
9897,9781416927240,1416927247,Robert Muchamore,2006.0,"Divine Madness (Cherub, #5)",4.17,77,378,1861,3729,4649,9640
9898,9780758272830,758272820,Brigid Kemmerer,2012.0,"Spark (Elemental, #2)",4.16,205,494,2396,5058,6316,13537
9899,9781442397150,1442397144,Angela Duckworth,2016.0,"Grit: Passion, Perseverance, and the Science of Success",4.08,303,657,3023,6540,6600,7971
9900,,,Chuck Palahniuk,2004.0,Guts,3.93,384,701,2047,3302,3898,10300
9901,9780446562420,446562424,Scott Turow,2005.0,"Innocent (Kindle County Legal Thriller, #8)",3.9,120,499,2731,4842,2985,9827
9902,9780143038380,143038389,Craig Johnson,2006.0,"Death Without Company (Walt Longmire, #2)",4.23,17,106,1469,5293,4289,9114
9903,9781844162950,184416294X,Dan Abnett,2006.0,Horus Rising,4.17,55,244,1540,4120,3880,9152
9904,,,Laura Kaye,2013.0,"Hard as It Gets (Hard Ink, #1)",4.01,321,678,2902,5919,5297,12205
9905,9780312264000,312263996,Paul Auster,1999.0,Timbuktu,3.66,240,916,2828,3502,2102,8272
9906,9781421501920,1421501929,Bisco Hatori,1999.0,"Ouran High School Host Club, Vol. 4 (Ouran High School Host Club, #4)",4.45,53,191,1264,2942,6942,11280
9907,9780316020720,316020729,Anita Shreve,2010.0,Rescue,3.3,331,1768,5396,3729,1193,10993
9908,9780156421360,156421356,Max Frisch,1957.0,Homo Faber,3.75,454,1109,2883,4264,3387,9401
9909,9780545812540,545812542,Alex Gino,2015.0,George,4.01,387,518,2657,5726,4930,13093
9910,9780394726250,394726251,Daniel J. Boorstin,1983.0,The Discoverers: A History of Man's Search to Know His World and Himself,4.12,115,365,1707,3375,3890,9117
9911,9780345424650,345424646,Terry Brooks,1998.0,"A Knight of the Word (Word & Void, #2)",4.04,83,472,2588,4549,4299,10745
9912,9780439777340,043977733X,"Ellen Levine, Kadir Nelson",2007.0,Henry's Freedom Box: A True Story from the Underground Railroad,4.46,79,182,1113,3045,6928,11204
9913,,,Tillie Cole,2016.0,A Thousand Boy Kisses,4.29,440,708,1604,2816,8317,10586
9914,9780312651210,312651201,Iris Johansen,2011.0,"Eve (Eve Duncan, #12; Eve, Quinn and Bonnie #1)",4.08,218,561,2213,4090,5003,11020
9915,9780553807190,553807188,Linwood Barclay,2011.0,The Accident,3.93,128,541,2619,4968,3303,9638
9916,9780812998250,812998251,Sophie Kinsella,2015.0,"Shopaholic to the Rescue (Shopaholic, #8)",3.55,277,1146,3904,3756,2006,8168
9917,9781451658020,145165801X,Jennifer Echols,2012.0,Such a Rush,3.84,429,1014,3207,4845,4301,13370
9918,9780505527840,505527847,Jana Deleon,2009.0,"Trouble in Mudbug (Ghost-in-Law, #1)",3.92,221,583,2642,4241,3615,6249
9919,9780140344430,140344438,Barthe DeClements,1981.0,Nothing's Fair in Fifth Grade,3.94,362,582,2496,3062,4131,10276
9920,9780316197040,316197041,"Kami Garcia, Margaret Stohl",2011.0,"Dream Dark (Caster Chronicles, #2.5)",3.76,252,1211,4517,4317,4161,12142
9921,9780811200420,811200418,Lawrence Ferlinghetti,1958.0,A Coney Island of the Mind,4.16,105,348,1620,3231,4141,9376
9922,9780641645470,641645473,Tad Williams,2001.0,"Sea of Silver Light (Otherland, #4)",4.11,107,458,1974,4015,4463,9758
9923,9780451190570,451190564,Stephen King,1996.0,"The Green Mile, Part 5: Night Journey",4.51,26,122,1015,3282,7473,11442
9924,9780060519600,60519592,Scott Westerfeld,2006.0,"Blue Noon (Midnighters, #3)",3.85,204,958,4140,5370,4448,14053
