book_id,title,author,isbn13,cover_path
7149,"Forever Peace (The Forever War, #2)",Joe Haldeman,9.78044100567e+12,"book_covers\7149_Forever Peace (The Forever War, #2).jpg"
7152,"Pillar of Light (The Work and the Glory, #1)",Gerald N. Lund,9.78159038364e+12,"book_covers\7152_Pillar of Light (The Work and the Glory, #1).jpg"
7150,"Betrayal in Death (In Death, #12)",J.D. Robb,9.78042517858e+12,"book_covers\7150_Betrayal in Death (In Death, #12).jpg"
7153,"The Cloud Searchers (Amulet, #3)",Kazu Kibuishi,9.78054520886e+12,"book_covers\7153_The Cloud Searchers (Amulet, #3).jpg"
7160,"Elixir (Covenant, #3.5)",Jennifer L. Armentrout,9.78193705341e+12,
7157,"Tiger's Destiny (The Tiger Saga, #4)",Colleen Houck,9.78140279844e+12,"book_covers\7157_Tiger's Destiny (The Tiger Saga, #4).jpg"
7156,"Tempt Me at Twilight (The Hathaways, #3)",Lisa Kleypas,9.78031294982e+12,"book_covers\7156_Tempt Me at Twilight (The Hathaways, #3).jpg"
7154,Lily and the Octopus,Steven  Rowley,9.78150112622e+12,book_covers\7154_Lily and the Octopus.jpg
7158,Back Spin (Myron Bolitar #4),Harlan Coben,9.7804402227e+12,book_covers\7158_Back Spin (Myron Bolitar #4).jpg
7164,"Heartless (Parasol Protectorate, #4)",Gail Carriger,9.7803161272e+12,
7167,Saving Grace,Julie Garwood,9.78067187012e+12,
7163,"Twisted (Tangled, #2)",Emma Chase,,
7161,Apple Tree Yard,Louise Doughty,9.78057129789e+12,book_covers\7161_Apple Tree Yard.jpg
7162,The Ice Limit (Ice Limit #1),Douglas Preston,9.78284187391e+12,book_covers\7162_The Ice Limit (Ice Limit #1).jpg
7159,"This Heart of Mine (Chicago Stars, #5)",Susan Elizabeth Phillips,,"book_covers\7159_This Heart of Mine (Chicago Stars, #5).jpg"
7168,"Married By Morning (The Hathaways, #4)",Lisa Kleypas,9.78031260538e+12,
7166,Big Girl Panties,Stephanie Evanovich,9.78006222486e+12,book_covers\7166_Big Girl Panties.jpg
7169,Pnin,Vladimir Nabokov,9.78140004198e+12,book_covers\7169_Pnin.jpg
7165,"When Calls the Heart (Canadian West, #1)",Janette Oke,9.78076420011e+12,"book_covers\7165_When Calls the Heart (Canadian West, #1).jpg"
7171,"The Inkheart Trilogy: Inkheart, Inkspell, Inkdeath (Inkworld, #1-3)",Cornelia Funke,9.78190529496e+12,
7172,The Overcoat,Nikolai Gogol,9.78141917652e+12,book_covers\7172_The Overcoat.jpg
7173,Musashi,Eiji Yoshikawa,9.78477001958e+12,
7174,"Finally (Willow Falls, #2)",Wendy Mass,9.78054505243e+12,
7176,The Monk,Matthew      Lewis,9.78014043604e+12,
7177,"Gathering Prey (Lucas Davenport, #25)",John Sandford,9.7803991688e+12,
7180,"The Vanished Man (Lincoln Rhyme, #5)",Jeffery Deaver,9.78074343781e+12,
7178,Songs of Willow Frost,Jamie Ford,9.78034552202e+12,book_covers\7178_Songs of Willow Frost.jpg
7175,Ford County,John Grisham,9.78038553246e+12,book_covers\7175_Ford County.jpg
7179,"Jar City (Inspector Erlendur, #3)",Arnaldur Indriðason,9.7803123407e+12,"book_covers\7179_Jar City (Inspector Erlendur, #3).jpg"
7170,"Being a Green Mother (Incarnations of Immortality, #5)",Piers Anthony,9.78034532223e+12,
7184,"Second Honeymoon (Honeymoon, #2)",James Patterson,9.78031621122e+12,
7182,"Fresh Wind, Fresh Fire: What Happens When God's Spirit Invades the Heart of His People",Jim Cymbala,9.78031021188e+12,
7185,"Hero (Hero, #1)",Samantha Young,,"book_covers\7185_Hero (Hero, #1).jpg"
7181,One for the Murphys,Lynda Mullaly Hunt,9.78039925616e+12,book_covers\7181_One for the Murphys.jpg
7186,Brain Droppings,George Carlin,9.78078689112e+12,
7183,"The Madman’s Daughter (The Madman’s Daughter, #1)",Megan Shepherd,9.78006212803e+12,"book_covers\7183_The Madman’s Daughter (The Madman’s Daughter, #1).jpg"
7190,What I Thought Was True,Huntley Fitzpatrick,9.78080373909e+12,
7188,"Swindle (Swindle, #1)",Gordon Korman,9.78043990345e+12,
7189,Relish: My Life in the Kitchen,Lucy Knisley,9.78159643624e+12,
7191,Pretty Little Liars (TV Series),Lambert M. Surhone,9.78613321368e+12,
7193,The Secret Life of Violet Grant,Beatriz Williams,9.78039916218e+12,
7187,Last Chance to See,Douglas Adams,9.78034537198e+12,book_covers\7187_Last Chance to See.jpg
7195,"Charlie Bone and the Beast (The Children of the Red King, #6)",Jenny Nimmo,9.78043984665e+12,
7197,"The Providence of Fire (Chronicle of the Unhewn Throne, #2)",Brian Staveley,9.78076533642e+12,
7194,"Wicked Ties (Wicked Lovers, #1)",Shayla Black,9.78042521361e+12,"book_covers\7194_Wicked Ties (Wicked Lovers, #1).jpg"
7192,"Ruthless (Pretty Little Liars, #10)",Sara Shepard,9.78006208186e+12,"book_covers\7192_Ruthless (Pretty Little Liars, #10).jpg"
7196,The Baller: A Down and Dirty Football Novel,Vi Keeland,,book_covers\7196_The Baller: A Down and Dirty Football Novel.jpg
7198,Existentialism Is a Humanism,Jean-Paul Sartre,9.78030011547e+12,
7201,"Sweet Little Lies (L.A. Candy, #2)",Lauren Conrad,9.78006176761e+12,
7199,My Life on the Road,Gloria Steinem,9.78067945621e+12,book_covers\7199_My Life on the Road.jpg
7202,"Remy (Real, #3)",Katy Evans,,"book_covers\7202_Remy (Real, #3).jpg"
7200,Making Ideas Happen: Overcoming the Obstacles Between Vision and Reality,Scott Belsky,9.78159184312e+12,book_covers\7200_Making Ideas Happen: Overcoming the Obstacles Betw.jpg
7203,"Rock Chick Revenge (Rock Chick, #5)",Kristen Ashley,,"book_covers\7203_Rock Chick Revenge (Rock Chick, #5).jpg"
7207,I Suck at Girls,Justin Halpern,9.78006212375e+12,
7204,The Little Match Girl,Hans Christian Andersen,9.78043964363e+12,book_covers\7204_The Little Match Girl.jpg
7206,"Stars of Fortune (The Guardians Trilogy, #1)",Nora Roberts,9.7804252801e+12,
7205,The Places in Between,Rory Stewart,9.78015603156e+12,
7208,"Cat Among the Pigeons (Hercule Poirot, #32)",Agatha Christie,9.78042520597e+12,
7210,The Necklace and Other Short Stories,Guy de Maupassant,9.78048627065e+12,
7211,Void Moon,Michael Connelly,9.78044669425e+12,
7209,Paris,Edward Rutherfurd,9.7803855353e+12,book_covers\7209_Paris.jpg
7213,"Shadow Prey (Lucas Davenport, #2)",John Sandford,9.78042520885e+12,
7214,Violin,Anne Rice,9.7884663022e+12,
7216,Dear Zoo: A Lift-the-Flap Book,Rod Campbell,9.78141694737e+12,
7215,The Forgetting Time,Sharon Guskin,9.78125007643e+12,book_covers\7215_The Forgetting Time.jpg
7220,Saving June,Hannah Harrington,9.78192179409e+12,
7212,Captains Courageous,Rudyard Kipling,9.78054389588e+12,book_covers\7212_Captains Courageous.jpg
7219,"Deep Down (Jack Reacher, #16.5)",Lee Child,,
7217,"Death Note, Vol. 3: Hard Run (Death Note, #3)",Tsugumi Ohba,9.7814215017e+12,"book_covers\7217_Death Note, Vol. 3: Hard Run (Death Note, #3).jpg"
7221,"Eeny Meeny (Helen Grace, #1)",M.J. Arlidge,9.7804514755e+12,
7223,What the Night Knows,Dean Koontz,9.78055380772e+12,
7222,"Of Triton (The Syrena Legacy, #2)",Anna Banks,9.78125000333e+12,
7218,"The Lost Stories (Ranger's Apprentice, #11)",John Flanagan,9.78039925619e+12,"book_covers\7218_The Lost Stories (Ranger's Apprentice, #11).jpg"
7225,"Queen of Fire (Raven's Shadow, #3)",Anthony  Ryan,,
7224,"Knight & Play (Knight, #1)",Kitty French,,
7226,"The Wounded Land (The Second Chronicles of Thomas Covenant, #1)",Stephen R. Donaldson,9.78034541846e+12,
7227,Darkness Visible: A Memoir of Madness,William Styron,9.78067973639e+12,book_covers\7227_Darkness Visible: A Memoir of Madness.jpg
7229,Dead End in Norvelt,Jack Gantos,9.78037437993e+12,book_covers\7229_Dead End in Norvelt.jpg
7228,In the Shadow of the Banyan,Vaddey Ratner,9.78145165771e+12,book_covers\7228_In the Shadow of the Banyan.jpg
7231,Self-Reliance and Other Essays,Ralph Waldo Emerson,9.7804862779e+12,
7232,Crash,J.G. Ballard,9.78031242034e+12,
7233,How to Talk So Kids Will Listen & Listen So Kids Will Talk,Adele Faber,9.78038081196e+12,
7235,"Afterburn (Jax & Gia, #1)",Sylvia Day,9.78145924595e+12,"book_covers\7235_Afterburn (Jax & Gia, #1).jpg"
7230,"Spider's Bite (Elemental Assassin, #1)",Jennifer Estep,9.78143914798e+12,"book_covers\7230_Spider's Bite (Elemental Assassin, #1).jpg"
7236,"All-of-a-Kind Family (All-of-a-Kind Family, #1)",Sydney Taylor,9.78038573296e+12,
7237,Influx,Daniel Suarez,9.78052595318e+12,
7234,Fiddler on the Roof,Joseph Stein,9.78087910137e+12,
7238,"Ilse Witch (Voyage of the Jerle Shannara, #1)",Terry Brooks,9.78034539656e+12,
7240,"The Dry (Aaron Falk, #1)",Jane Harper,,
7241,Full House (Full #1),Janet Evanovich,9.78031298328e+12,
7239,Personal History,Katharine Graham,9.78037570105e+12,book_covers\7239_Personal History.jpg
7243,"Two Graves (Pendergast, #12)",Douglas Preston,9.78044655499e+12,
7244,"Blood of Dragons (Rain Wild Chronicles, #4)",Robin Hobb,9.78006211686e+12,"book_covers\7244_Blood of Dragons (Rain Wild Chronicles, #4).jpg"
7245,A Bridge Too Far,Cornelius Ryan,9.78045083732e+12,
7242,The Broken Wings,Kahlil Gibran,9.7808065019e+12,book_covers\7242_The Broken Wings.jpg
7248,"Kill the Dead (Sandman Slim, #2)",Richard Kadrey,9.78006171431e+12,
7246,Loser,Jerry Spinelli,9.78006054075e+12,
7249,Vagabonding: An Uncommon Guide to the Art of Long-Term World Travel,Rolf Potts,9.78081299218e+12,book_covers\7249_Vagabonding: An Uncommon Guide to the Art of Long-.jpg
7250,"Kiss the Dead (Anita Blake, Vampire Hunter #21)",Laurell K. Hamilton,9.78042524755e+12,"book_covers\7250_Kiss the Dead (Anita Blake, Vampire Hunter #21).jpg"
7247,"Sepulchre (Languedoc, #2)",Kate Mosse,9.78075286056e+12,"book_covers\7247_Sepulchre (Languedoc, #2).jpg"
7252,"Sweet Surrender (Sweet, #1)",Maya Banks,9.78042521943e+12,
7253,"The One Tree (The Second Chronicles of Thomas Covenant, #2)",Stephen R. Donaldson,9.78034541847e+12,book_covers\7253_The One Tree (The Second Chronicles of Thomas Cove.jpg
7251,The Garden of Eden,Ernest Hemingway,9.78068480452e+12,book_covers\7251_The Garden of Eden.jpg
7254,Homicidal Psycho Jungle Cat: A Calvin and Hobbes Collection,Bill Watterson,9.7808362177e+12,book_covers\7254_Homicidal Psycho Jungle Cat: A Calvin and Hobbes C.jpg
7256,CyberStorm,Matthew Mather,,
7258,"To Green Angel Tower, Part 1 (Memory, Sorrow, and Thorn, #3; Part 1)",Tad Williams,9.78088677599e+12,"book_covers\7258_To Green Angel Tower, Part 1 (Memory, Sorrow, and .jpg"
7255,"Surrender Your Love (Surrender Your Love, #1)",J.C. Reed,9.7814823343e+12,"book_covers\7255_Surrender Your Love (Surrender Your Love, #1).jpg"
7257,Fargo Rock City: A Heavy Metal Odyssey in Rural North Dakota,Chuck Klosterman,9.78074340657e+12,book_covers\7257_Fargo Rock City: A Heavy Metal Odyssey in Rural No.jpg
7259,"I Am Nujood, Age 10 and Divorced",Nujood Ali,9.78030758968e+12,
7262,Proof,David Auburn,9.78057119998e+12,
7260,The Feast of All Saints,Anne Rice,9.78034537605e+12,
7265,"Saint Odd (Odd Thomas, #7)",Dean Koontz,,
7263,"The Past Through Tomorrow (Future History, #1-21)",Robert A. Heinlein,9.78044165304e+12,"book_covers\7263_The Past Through Tomorrow (Future History, #1-21).jpg"
7264,"Master of the Senate (The Years of Lyndon Johnson, #3)",Robert A. Caro,9.78039472095e+12,"book_covers\7264_Master of the Senate (The Years of Lyndon Johnson,.jpg"
7266,The Wonderful Story of Henry Sugar and Six More,Roald Dahl,9.78037581424e+12,
7267,"Real Murders (Aurora Teagarden, #1)",Charlaine Harris,9.78080275769e+12,
7261,To Rise Again at a Decent Hour,Joshua Ferris,9.78031603398e+12,book_covers\7261_To Rise Again at a Decent Hour.jpg
7271,The Raw Shark Texts,Steven Hall,9.78184195912e+12,
7268,"Port Mortuary (Kay Scarpetta, #18)",Patricia Cornwell,9.78039915722e+12,"book_covers\7268_Port Mortuary (Kay Scarpetta, #18).jpg"
7269,Arch of Triumph: A Novel of a Man Without a Country,Erich Maria Remarque,9.78044991245e+12,book_covers\7269_Arch of Triumph: A Novel of a Man Without a Countr.jpg
7272,"The Hammer of Thor (Magnus Chase and the Gods of Asgard, #2)",Rick Riordan,9.78142316092e+12,
7274,"Fire Sea (The Death Gate Cycle, #3)",Margaret Weis,9.78055329541e+12,
7273,Wave,Sonali Deraniyagala,,
7270,The Death of Superman,Dan Jurgens,9.78156389097e+12,book_covers\7270_The Death of Superman.jpg
7276,"Junie B. Jones and the  Stupid Smelly Bus (Junie B. Jones, #1)",Barbara Park,9.78067982642e+12,
7280,"Burned (Fever, #7)",Karen Marie Moning,9.78038534442e+12,
7275,"Far from the Tree: Parents, Children, and the Search for Identity",Andrew Solomon,9.78074323671e+12,"book_covers\7275_Far from the Tree: Parents, Children, and the Sear.jpg"
7277,The Autumn of the Patriarch,Gabriel García Márquez,9.78006088286e+12,book_covers\7277_The Autumn of the Patriarch.jpg
7278,"Bones of the Hills (Conqueror, #3)",Conn Iggulden,9.78000720178e+12,"book_covers\7278_Bones of the Hills (Conqueror, #3).jpg"
7279,Hallucinations,Oliver Sacks,9.78030795724e+12,book_covers\7279_Hallucinations.jpg
7281,The Murders in the Rue Morgue,Edgar Allan Poe,9.7814961664e+12,book_covers\7281_The Murders in the Rue Morgue.jpg
7284,Sweethearts,Sara Zarr,9.78031601456e+12,
7285,The Monsters of Templeton,Lauren Groff,9.78043401784e+12,
7283,"Betsy-Tacy (Betsy-Tacy, #1)",Maud Hart Lovelace,9.78006440096e+12,
7282,The Summer Tree (The Fionavar Tapestry #1),Guy Gavriel Kay,9.78045145822e+12,book_covers\7282_The Summer Tree (The Fionavar Tapestry #1).jpg
7288,"The Lost Prince (The Iron Fey: Call of the Forgotten, #1)",Julie Kagawa,9.78037321057e+12,
7287,"Catering to Nobody (A Goldy Bear Culinary Mystery, #1)",Diane Mott Davidson,9.78055358471e+12,
7289,"Devil Bones (Temperance Brennan, #11)",Kathy Reichs,9.78074329439e+12,"book_covers\7289_Devil Bones (Temperance Brennan, #11).jpg"
7292,"Dude, Where's My Country?",Michael Moore,9.78044669379e+12,
7291,Change Your Thoughts - Change Your Life: Living the Wisdom of the Tao,Wayne W. Dyer,9.78140191184e+12,
7294,محال,يوسف زيدان,9.78977093092e+12,
7286,"Midnight Crossroad (Midnight, Texas, #1)",Charlaine Harris,9.78042526315e+12,"book_covers\7286_Midnight Crossroad (Midnight, Texas, #1).jpg"
7295,"Ready or Not (All-American Girl, #2)",Meg Cabot,9.7800607245e+12,
7293,The Last Don,Mario Puzo,9.78034541222e+12,
7290,From Here to Eternity,James  Jones,9.780517223e+12,book_covers\7290_From Here to Eternity.jpg
7298,Rikki-Tikki-Tavi,Rudyard Kipling,9.78068814321e+12,
7299,"All-Star Superman, Vol. 2",Grant Morrison,9.78140121838e+12,
7302,Miracle in the Andes,Nando Parrado,9.78140009769e+12,
7297,All But My Life: A Memoir,Gerda Weissmann Klein,9.7808090158e+12,book_covers\7297_All But My Life: A Memoir.jpg
7301,"To Sir Phillip, With Love (Bridgertons, #5)",Julia Quinn,9.78038082086e+12,
7296,"Cross Bones (Temperance Brennan, #8)",Kathy Reichs,9.78074345303e+12,"book_covers\7296_Cross Bones (Temperance Brennan, #8).jpg"
7306,"Say Cheese and Die! (Goosebumps, #4)",R.L. Stine,9.78043956842e+12,
7304,"Among the Barons (Shadow Children, #4)",Margaret Peterson Haddix,9.78068983911e+12,"book_covers\7304_Among the Barons (Shadow Children, #4).jpg"
7303,"Lost & Found (Lost & Found, #1)",Nicole  Williams,9.78148414804e+12,"book_covers\7303_Lost & Found (Lost & Found, #1).jpg"
7300,The World of Ice & Fire: The Untold History of Westeros and the Game of Thrones,George R.R. Martin,9.78055380544e+12,book_covers\7300_The World of Ice & Fire: The Untold History of Wes.jpg
7307,"Sharpe's Tiger (Sharpe, #1)",Bernard Cornwell,9.7800609323e+12,
7308,Jinx,Meg Cabot,9.78006083765e+12,
7309,Death in Venice and Other Tales,Thomas Mann,9.78014118174e+12,book_covers\7309_Death in Venice and Other Tales.jpg
7313,"Sullivan's Island (Lowcountry Tales, #1)",Dorothea Benton Frank,9.78042519394e+12,
7310,"As Chimney Sweepers Come to Dust (Flavia de Luce, #7)",Alan Bradley,9.78034553994e+12,"book_covers\7310_As Chimney Sweepers Come to Dust (Flavia de Luce, .jpg"
7315,"The Soulkeepers (The Soulkeepers, #1)",G.P. Ching,9.78146099546e+12,
7311,What Was She Thinking? [Notes on a Scandal],Zoë Heller,9.78031242199e+12,
7316,Up Country,Nelson DeMille,9.78044661192e+12,
7312,"The Beast (Black Dagger Brotherhood, #14)",J.R. Ward,9.78045147517e+12,"book_covers\7312_The Beast (Black Dagger Brotherhood, #14).jpg"
7317,Private Peaceful,Michael Morpurgo,9.78043963648e+12,
7318,"Her Royal Spyness (Her Royal Spyness Mysteries, #1)",Rhys Bowen,9.78042521568e+12,
7314,"Cardcaptor Sakura: Master of the Clow, Vol. 1 (Cardcaptor Sakura, #7)",CLAMP,9.78189221375e+12,"book_covers\7314_Cardcaptor Sakura: Master of the Clow, Vol. 1 (Car.jpg"
7321,"Rock Chick Renegade (Rock Chick, #4)",Kristen Ashley,,
7319,"Gunmetal Magic (Kate Daniels, #5.5)",Ilona Andrews,9.78110158519e+12,"book_covers\7319_Gunmetal Magic (Kate Daniels, #5.5).jpg"
7305,The War that Saved My Life (The War That Saved My Life #1),Kimberly Brubaker Bradley,9.78080374082e+12,book_covers\7305_The War that Saved My Life (The War That Saved My .jpg
7320,"Half a War (Shattered Sea, #3)",Joe Abercrombie,,"book_covers\7320_Half a War (Shattered Sea, #3).jpg"
7322,"The Marriage Mistake (Marriage to a Billionaire, #3)",Jennifer Probst,,"book_covers\7322_The Marriage Mistake (Marriage to a Billionaire, #.jpg"
7325,"Rhapsody: Child of Blood (Symphony of Ages, #1)",Elizabeth Haydon,9.78081257082e+12,
7324,"Darkest Powers Trilogy (Darkest Powers, #1-3)",Kelley Armstrong,9.78038567052e+12,
7327,Samarkand,Amin Maalouf,9.78156656294e+12,
7323,Jamberry,Bruce Degen,9.78069400652e+12,book_covers\7323_Jamberry.jpg
7326,Doctors,Erich Segal,9.78055327812e+12,
7328,"Indulgence in Death (In Death, #31)",J.D. Robb,9.78039915688e+12,
7333,All My Sons,Arthur Miller,9.78014118546e+12,
7329,We Need New Names,NoViolet Bulawayo,9.78031623081e+12,
7330,The Little Red Caboose (Little Golden Book),Marian Potter,9.78030702153e+12,
7332,Wicca: A Guide for the Solitary Practitioner,Scott Cunningham,9.78087542119e+12,book_covers\7332_Wicca: A Guide for the Solitary Practitioner.jpg
7335,Mufaro's Beautiful Daughters: An African Tale,John Steptoe,9.78068804045e+12,
7336,"Paladin of Souls (World of the Five Gods, #2)",Lois McMaster Bujold,9.78038081862e+12,
7331,Pretty in Plaid,Jen Lancaster,9.78045122681e+12,book_covers\7331_Pretty in Plaid.jpg
7337,Mastery,Robert Greene,9.78067002496e+12,book_covers\7337_Mastery.jpg
7334,Graffiti Moon,Cath Crowley,9.78033042578e+12,book_covers\7334_Graffiti Moon.jpg
7338,"God Bless You, Dr. Kevorkian",Kurt Vonnegut Jr.,9.780743422e+12,
7340,The Three Pigs,David Wiesner,9.78061800701e+12,
7339,A Homemade Life: Stories and Recipes from My Kitchen Table,Molly Wizenberg,9.78141655106e+12,book_covers\7339_A Homemade Life: Stories and Recipes from My Kitch.jpg
7347,"The Hand of Chaos (The Death Gate Cycle, #5)",Margaret Weis,9.7805535637e+12,
7345,"Homecoming (Tillerman Cycle, #1)",Cynthia Voigt,9.78068985132e+12,
7346,"Spell of the Highlander (Highlander, #7)",Karen Marie Moning,9.78044024098e+12,"book_covers\7346_Spell of the Highlander (Highlander, #7).jpg"
7342,"Desires of the Dead (The Body Finder, #2)",Kimberly Derting,9.78006177985e+12,"book_covers\7342_Desires of the Dead (The Body Finder, #2).jpg"
7341,Learned Optimism: How to Change Your Mind and Your Life,Martin E.P. Seligman,9.78140007839e+12,book_covers\7341_Learned Optimism: How to Change Your Mind and Your.jpg
7343,The Littles,John Lawrence Peterson,9.78059046226e+12,book_covers\7343_The Littles.jpg
7344,Amelia Bedelia and the Surprise Shower,Peggy Parish,9.7800644402e+12,book_covers\7344_Amelia Bedelia and the Surprise Shower.jpg
7348,One False Move (Myron Bolitar #5),Harlan Coben,9.78044022545e+12,book_covers\7348_One False Move (Myron Bolitar #5).jpg
7351,"Trojan Odyssey (Dirk Pitt, #17)",Clive Cussler,9.78042519933e+12,
7349,The Guns of Avalon (The Chronicles of Amber #2),Roger Zelazny,9.78038000084e+12,book_covers\7349_The Guns of Avalon (The Chronicles of Amber #2).jpg
7350,The Great Gilly Hopkins,Katherine Paterson,9.78043512478e+12,book_covers\7350_The Great Gilly Hopkins.jpg
